,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,EUR,1.1440000000000001,40

Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
,53883,,CHAIN 1455.030.103.065,SET,21.142,21.142,1,"{""sharedFormula"":""I709""}",1,21.142,EUR(€) ,,967.4579200000001,0.22623241208558942,KABELSCHLEPP ,1.42843628795762,30.200000000000003,30.200000000000003,30.2,-1.1763952578809604e-16,1.144,36.19,1250.321072,1250.321072,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.96 kgs
,53882,,CHAIN 1455.030.103.052,SET,21.142,21.142,1,"{""sharedFormula"":""I709""}",1,21.142,EUR(€) ,,967.4579200000001,0.22623241208558942,KABELSCHLEPP ,1.42843628795762,30.200000000000003,30.200000000000003,30.2,-1.1763952578809604e-16,1.144,36.19,1250.321072,1250.321072,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.96 kgs
,53880,,CHAIN 1455.030.078.200,SET,19.778,19.778,1,"{""sharedFormula"":""I709""}",1,19.778,EUR(€) ,,905.0412800000001,0.22618823466121518,KABELSCHLEPP ,1.4283547375872183,28.250000000000004,28.250000000000004,28.25,-1.2575977624072567e-16,1.144,36.19,1169.58842,1169.58842,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.875 kgs
,53879,,CHAIN 1455.030.078.180,SET,19.778,19.778,1,"{""sharedFormula"":""I709""}",1,19.778,EUR(€) ,,905.0412800000001,0.22618823466121518,KABELSCHLEPP ,1.4283547375872183,28.250000000000004,28.250000000000004,28.25,-1.2575977624072567e-16,1.144,36.19,1169.58842,1169.58842,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.875 kgs
,53878,,CHAIN 1455.030.078.150,SET,19.778,19.778,1,"{""sharedFormula"":""I709""}",1,19.778,EUR(€) ,,905.0412800000001,0.22618823466121518,KABELSCHLEPP ,1.4283547375872183,28.250000000000004,28.250000000000004,28.25,-1.2575977624072567e-16,1.144,36.19,1169.58842,1169.58842,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.875 kgs
,53877,,CHAIN 1455.030.078.125,SET,19.778,19.778,1,"{""sharedFormula"":""I709""}",1,19.778,EUR(€) ,,905.0412800000001,0.22618823466121518,KABELSCHLEPP ,1.4283547375872183,28.250000000000004,28.250000000000004,28.25,-1.2575977624072567e-16,1.144,36.19,1169.58842,1169.58842,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.875 kgs
,53876,,CHAIN 1455.030.078.095,SET,19.778,19.778,1,"{""sharedFormula"":""I709""}",1,19.778,EUR(€) ,,905.0412800000001,0.22618823466121518,KABELSCHLEPP ,1.4283547375872183,28.250000000000004,28.250000000000004,28.25,-1.2575977624072567e-16,1.144,36.19,1169.58842,1169.58842,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.875 kgs
,53875,,CHAIN 1455.030.078.065,SET,19.778,19.778,1,"{""sharedFormula"":""I709""}",1,19.778,EUR(€) ,,905.0412800000001,0.22618823466121518,KABELSCHLEPP ,1.4283547375872183,28.250000000000004,28.250000000000004,28.25,-1.2575977624072567e-16,1.144,36.19,1169.58842,1169.58842,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.875 kgs
,53874,,CHAIN 1455.030.078.052,SET,19.778,19.778,1,"{""sharedFormula"":""I709""}",1,19.778,EUR(€) ,,905.0412800000001,0.22618823466121518,KABELSCHLEPP ,1.4283547375872183,28.250000000000004,28.250000000000004,28.25,-1.2575977624072567e-16,1.144,36.19,1169.58842,1169.58842,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.875 kgs
,53872,,CHAIN 1455.030.058.200,SET,18.689,18.689,1,"{""sharedFormula"":""I709""}",1,18.689,EUR(€) ,,855.2086400000001,0.22634700545291014,KABELSCHLEPP ,1.4286478677296806,26.7,26.7,26.7,"{""sharedFormula"":""U709""}",1.144,36.19,1105.4163119999998,1105.4163119999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.812 kgs
,53871,,CHAIN 1455.030.058.180,SET,18.689,18.689,1,"{""sharedFormula"":""I709""}",1,18.689,EUR(€) ,,855.2086400000001,0.22634700545291014,KABELSCHLEPP ,1.4286478677296806,26.7,26.7,26.7,"{""sharedFormula"":""U709""}",1.144,36.19,1105.4163119999998,1105.4163119999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.812 kgs
,53870,,CHAIN 1455.030.058.150,SET,18.689,18.689,1,"{""sharedFormula"":""I709""}",1,18.689,EUR(€) ,,855.2086400000001,0.22634700545291014,KABELSCHLEPP ,1.4286478677296806,26.7,26.7,26.7,"{""sharedFormula"":""U709""}",1.144,36.19,1105.4163119999998,1105.4163119999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.812 kgs
,53869,,CHAIN 1455.030.058.125,SET,18.689,18.689,1,"{""sharedFormula"":""I709""}",1,18.689,EUR(€) ,,855.2086400000001,0.22634700545291014,KABELSCHLEPP ,1.4286478677296806,26.7,26.7,26.7,"{""sharedFormula"":""U709""}",1.144,36.19,1105.4163119999998,1105.4163119999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.812 kgs
,53868,,CHAIN 1455.030.058.095,SET,18.689,18.689,1,"{""sharedFormula"":""I709""}",1,18.689,EUR(€) ,,855.2086400000001,0.22634700545291014,KABELSCHLEPP ,1.4286478677296806,26.7,26.7,26.7,"{""sharedFormula"":""U709""}",1.144,36.19,1105.4163119999998,1105.4163119999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.812 kgs
,53867,,CHAIN 1455.030.058.065,SET,18.689,18.689,1,"{""sharedFormula"":""I709""}",1,18.689,EUR(€) ,,855.2086400000001,0.22634700545291014,KABELSCHLEPP ,1.4286478677296806,26.7,26.7,26.7,"{""sharedFormula"":""U709""}",1.144,36.19,1105.4163119999998,1105.4163119999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.812 kgs
,53866,,CHAIN 1455.030.058.052,SET,18.689,18.689,1,"{""sharedFormula"":""I709""}",1,18.689,EUR(€) ,,855.2086400000001,0.22634700545291014,KABELSCHLEPP ,1.4286478677296806,26.7,26.7,26.7,"{""sharedFormula"":""U709""}",1.144,36.19,1105.4163119999998,1105.4163119999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.812 kgs
,53864,,CHAIN 1455.030.038.200,SET,17.6,17.6,1,"{""sharedFormula"":""I709""}",1,17.6,EUR(€) ,,805.3760000000001,0.22621767947518204,KABELSCHLEPP ,1.4284090909090907,25.14,25.14,25.14,"{""sharedFormula"":""U709""}",1.144,36.19,1040.8301904,1040.8301904,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.744 kgs
,53863,,CHAIN 1455.030.038.180,SET,17.6,17.6,1,"{""sharedFormula"":""I709""}",1,17.6,EUR(€) ,,805.3760000000001,0.22621767947518204,KABELSCHLEPP ,1.4284090909090907,25.14,25.14,25.14,"{""sharedFormula"":""U709""}",1.144,36.19,1040.8301904,1040.8301904,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.744 kgs
,53862,,CHAIN 1455.030.038.150,SET,17.6,17.6,1,"{""sharedFormula"":""I709""}",1,17.6,EUR(€) ,,805.3760000000001,0.22621767947518204,KABELSCHLEPP ,1.4284090909090907,25.14,25.14,25.14,"{""sharedFormula"":""U709""}",1.144,36.19,1040.8301904,1040.8301904,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.744 kgs
,53861,,CHAIN 1455.030.038.125,SET,17.6,17.6,1,"{""sharedFormula"":""I709""}",1,17.6,EUR(€) ,,805.3760000000001,0.22621767947518204,KABELSCHLEPP ,1.4284090909090907,25.14,25.14,25.14,"{""sharedFormula"":""U709""}",1.144,36.19,1040.8301904,1040.8301904,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.744 kgs
,53860,,CHAIN 1455.030.038.095,SET,17.6,17.6,1,"{""sharedFormula"":""I709""}",1,17.6,EUR(€) ,,805.3760000000001,0.22621767947518204,KABELSCHLEPP ,1.4284090909090907,25.14,25.14,25.14,"{""sharedFormula"":""U709""}",1.144,36.19,1040.8301904,1040.8301904,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.744 kgs
,53859,,CHAIN 1455.030.038.065,SET,17.6,17.6,1,"{""sharedFormula"":""I709""}",1,17.6,EUR(€) ,,805.3760000000001,0.22621767947518204,KABELSCHLEPP ,1.4284090909090907,25.14,25.14,25.14,"{""sharedFormula"":""U709""}",1.144,36.19,1040.8301904,1040.8301904,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.744 kgs
,53858,,CHAIN 1455.030.038.052,SET,17.6,17.6,1,"{""sharedFormula"":""I709""}",1,17.6,EUR(€) ,,805.3760000000001,0.22621767947518204,KABELSCHLEPP ,1.4284090909090907,25.14,25.14,25.14,"{""sharedFormula"":""U709""}",1.144,36.19,1040.8301904,1040.8301904,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.744 kgs
,53856,,CHAIN 1455.030.025.200,SET,16.885,16.885,1,"{""sharedFormula"":""I709""}",1,16.885,EUR(€) ,,772.6576000000001,0.22625978516737474,KABELSCHLEPP ,1.4284868226236305,24.12,24.12,24.12,"{""sharedFormula"":""U709""}",1.144,36.19,998.6008032,998.6008031999999,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.698 kgs
,53855,,CHAIN 1455.030.025.180,SET,16.885,16.885,1,"{""sharedFormula"":""I709""}",1,16.885,EUR(€) ,,772.6576000000001,0.22625978516737474,KABELSCHLEPP ,1.4284868226236305,24.12,24.12,24.12,"{""sharedFormula"":""U709""}",1.144,36.19,998.6008032,998.6008031999999,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.698 kgs
,53854,,CHAIN 1455.030.025.150,SET,16.885,16.885,1,"{""sharedFormula"":""I709""}",1,16.885,EUR(€) ,,772.6576000000001,0.22625978516737474,KABELSCHLEPP ,1.4284868226236305,24.12,24.12,24.12,"{""sharedFormula"":""U709""}",1.144,36.19,998.6008032,998.6008031999999,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.698 kgs
,53853,,CHAIN 1455.030.025.125,SET,16.885,16.885,1,"{""sharedFormula"":""I709""}",1,16.885,EUR(€) ,,772.6576000000001,0.22625978516737474,KABELSCHLEPP ,1.4284868226236305,24.12,24.12,24.12,"{""sharedFormula"":""U709""}",1.144,36.19,998.6008032,998.6008031999999,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.698 kgs
,53852,,CHAIN 1455.030.025.095,SET,16.885,16.885,1,"{""sharedFormula"":""I709""}",1,16.885,EUR(€) ,,772.6576000000001,0.22625978516737474,KABELSCHLEPP ,1.4284868226236305,24.12,24.12,24.12,"{""sharedFormula"":""U709""}",1.144,36.19,998.6008032,998.6008031999999,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.698 kgs
,53851,,CHAIN 1455.030.025.065,SET,16.885,16.885,1,"{""sharedFormula"":""I709""}",1,16.885,EUR(€) ,,772.6576000000001,0.22625978516737474,KABELSCHLEPP ,1.4284868226236305,24.12,24.12,24.12,"{""sharedFormula"":""U709""}",1.144,36.19,998.6008032,998.6008031999999,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.698 kgs
,53850,,CHAIN 1455.030.025.052,SET,16.885,16.885,1,"{""sharedFormula"":""I709""}",1,16.885,EUR(€) ,,772.6576000000001,0.22625978516737474,KABELSCHLEPP ,1.4284868226236305,24.12,24.12,24.12,"{""sharedFormula"":""U709""}",1.144,36.19,998.6008032,998.6008031999999,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.698 kgs
,53838,,CHAIN 1455.020.103.200,SET,18.106,18.106,1,"{""sharedFormula"":""I709""}",1,18.106,EUR(€) ,,828.5305600000003,0.22643378219129284,KABELSCHLEPP ,1.42880812990169,25.87,25.87,25.87,"{""sharedFormula"":""U709""}",1.144,36.19,1071.0531832,1071.0531832,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.983 kgs
,53837,,CHAIN 1455.020.103.180,SET,18.106,18.106,1,"{""sharedFormula"":""I709""}",1,18.106,EUR(€) ,,828.5305600000003,0.22643378219129284,KABELSCHLEPP ,1.42880812990169,25.87,25.87,25.87,"{""sharedFormula"":""U709""}",1.144,36.19,1071.0531832,1071.0531832,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.983 kgs
,53836,,CHAIN 1455.020.103.150,SET,18.106,18.106,1,"{""sharedFormula"":""I709""}",1,18.106,EUR(€) ,,828.5305600000003,0.22643378219129284,KABELSCHLEPP ,1.42880812990169,25.87,25.87,25.87,"{""sharedFormula"":""U709""}",1.144,36.19,1071.0531832,1071.0531832,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.983 kgs
,53835,,CHAIN 1455.020.103.125,SET,18.106,18.106,1,"{""sharedFormula"":""I709""}",1,18.106,EUR(€) ,,828.5305600000003,0.22643378219129284,KABELSCHLEPP ,1.42880812990169,25.87,25.87,25.87,"{""sharedFormula"":""U709""}",1.144,36.19,1071.0531832,1071.0531832,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.983 kgs
,53834,,CHAIN 1455.020.103.095,SET,18.106,18.106,1,"{""sharedFormula"":""I709""}",1,18.106,EUR(€) ,,828.5305600000003,0.22643378219129284,KABELSCHLEPP ,1.42880812990169,25.87,25.87,25.87,"{""sharedFormula"":""U709""}",1.144,36.19,1071.0531832,1071.0531832,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.983 kgs
,53833,,CHAIN 1455.020.103.065,SET,18.106,18.106,1,"{""sharedFormula"":""I709""}",1,18.106,EUR(€) ,,828.5305600000003,0.22643378219129284,KABELSCHLEPP ,1.42880812990169,25.87,25.87,25.87,"{""sharedFormula"":""U709""}",1.144,36.19,1071.0531832,1071.0531832,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.983 kgs
,53832,,CHAIN 1455.020.103.052,SET,18.106,18.106,1,"{""sharedFormula"":""I709""}",1,18.106,EUR(€) ,,828.5305600000003,0.22643378219129284,KABELSCHLEPP ,1.42880812990169,25.87,25.87,25.87,"{""sharedFormula"":""U709""}",1.144,36.19,1071.0531832,1071.0531832,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.983 kgs
,53830,,CHAIN 1455.020.078.200,SET,17.028,17.028,1,"{""sharedFormula"":""I709""}",1,17.028,EUR(€) ,,779.20128,0.22644189506744258,KABELSCHLEPP ,1.4288231148696264,24.33,24.33,24.33,"{""sharedFormula"":""U709""}",1.144,36.19,1007.2950887999998,1007.2950887999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.891 kgs
,53829,,CHAIN 1455.020.078.180,SET,17.028,17.028,1,"{""sharedFormula"":""I709""}",1,17.028,EUR(€) ,,779.20128,0.22644189506744258,KABELSCHLEPP ,1.4288231148696264,24.33,24.33,24.33,"{""sharedFormula"":""U709""}",1.144,36.19,1007.2950887999998,1007.2950887999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.891 kgs
,53828,,CHAIN 1455.020.078.150,SET,17.028,17.028,1,"{""sharedFormula"":""I709""}",1,17.028,EUR(€) ,,779.20128,0.22644189506744258,KABELSCHLEPP ,1.4288231148696264,24.33,24.33,24.33,"{""sharedFormula"":""U709""}",1.144,36.19,1007.2950887999998,1007.2950887999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.891 kgs
,53827,,CHAIN 1455.020.078.125,SET,17.028,17.028,1,"{""sharedFormula"":""I709""}",1,17.028,EUR(€) ,,779.20128,0.22644189506744258,KABELSCHLEPP ,1.4288231148696264,24.33,24.33,24.33,"{""sharedFormula"":""U709""}",1.144,36.19,1007.2950887999998,1007.2950887999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.891 kgs
,53826,,CHAIN 1455.020.078.095,SET,17.028,17.028,1,"{""sharedFormula"":""I709""}",1,17.028,EUR(€) ,,779.20128,0.22644189506744258,KABELSCHLEPP ,1.4288231148696264,24.33,24.33,24.33,"{""sharedFormula"":""U709""}",1.144,36.19,1007.2950887999998,1007.2950887999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.891 kgs
,53825,,CHAIN 1455.020.078.065,SET,17.028,17.028,1,"{""sharedFormula"":""I709""}",1,17.028,EUR(€) ,,779.20128,0.22644189506744258,KABELSCHLEPP ,1.4288231148696264,24.33,24.33,24.33,"{""sharedFormula"":""U709""}",1.144,36.19,1007.2950887999998,1007.2950887999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.891 kgs
,53824,,CHAIN 1455.020.078.052,SET,17.028,17.028,1,"{""sharedFormula"":""I709""}",1,17.028,EUR(€) ,,779.20128,0.22644189506744258,KABELSCHLEPP ,1.4288231148696264,24.33,24.33,24.33,"{""sharedFormula"":""U709""}",1.144,36.19,1007.2950887999998,1007.2950887999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.891 kgs
,53822,,CHAIN 1455.020.058.200,SET,16.137,16.137,1,"{""sharedFormula"":""I709""}",1,16.137,EUR(€) ,,738.4291200000001,0.22620970666385337,KABELSCHLEPP ,1.4283943731796493,23.05,23.05,23.05,"{""sharedFormula"":""U709""}",1.144,36.19,954.301348,954.3013479999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.825 kgs
,53821,,CHAIN 1455.020.058.180,SET,16.137,16.137,1,"{""sharedFormula"":""I709""}",1,16.137,EUR(€) ,,738.4291200000001,0.22620970666385337,KABELSCHLEPP ,1.4283943731796493,23.05,23.05,23.05,"{""sharedFormula"":""U709""}",1.144,36.19,954.301348,954.3013479999998,"{""sharedFormula"":""Z709""}",,TKG,,,weight 0.825 kgs
,53820,,CHAIN 1455.020.058.150,SET,16.137,16.137,1,,1,16.137,EUR(€) ,,738.4291200000001,0.22620970666385337,KABELSCHLEPP ,1.4283943731796493,23.05,23.05,23.05,,1.144,36.19,954.301348,954.3013479999998,,,TKG,,,weight 0.825 kgs
,53819,,CHAIN 1455.020.058.125,SET,16.137,16.137,1,"{""sharedFormula"":""I773""}",1,16.137,EUR(€) ,,738.4291200000001,0.22620970666385337,KABELSCHLEPP ,1.4283943731796493,23.05,23.05,23.05,"{""sharedFormula"":""U773""}",1.144,36.19,954.301348,954.3013479999998,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.825 kgs
,53818,,CHAIN 1455.020.058.095,SET,16.137,16.137,1,"{""sharedFormula"":""I773""}",1,16.137,EUR(€) ,,738.4291200000001,0.22620970666385337,KABELSCHLEPP ,1.4283943731796493,23.05,23.05,23.05,"{""sharedFormula"":""U773""}",1.144,36.19,954.301348,954.3013479999998,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.825 kgs
,53817,,CHAIN 1455.020.058.065,SET,16.137,16.137,1,"{""sharedFormula"":""I773""}",1,16.137,EUR(€) ,,738.4291200000001,0.22620970666385337,KABELSCHLEPP ,1.4283943731796493,23.05,23.05,23.05,"{""sharedFormula"":""U773""}",1.144,36.19,954.301348,954.3013479999998,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.825 kgs
,53816,,CHAIN 1455.020.058.052,SET,16.137,16.137,1,"{""sharedFormula"":""I773""}",1,16.137,EUR(€) ,,738.4291200000001,0.22620970666385337,KABELSCHLEPP ,1.4283943731796493,23.05,23.05,23.05,"{""sharedFormula"":""U773""}",1.144,36.19,954.301348,954.3013479999998,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.825 kgs
,53814,,CHAIN 1455.020.038.200,SET,15.279,15.279,1,"{""sharedFormula"":""I773""}",1,15.279,EUR(€) ,,699.16704,0.2264068715565288,KABELSCHLEPP ,1.4287584265985993,21.83,21.83,21.83,"{""sharedFormula"":""U773""}",1.144,36.19,903.7916887999999,903.7916887999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.757 kgs
,53813,,CHAIN 1455.020.038.180,SET,15.279,15.279,1,"{""sharedFormula"":""I773""}",1,15.279,EUR(€) ,,699.16704,0.2264068715565288,KABELSCHLEPP ,1.4287584265985993,21.83,21.83,21.83,"{""sharedFormula"":""U773""}",1.144,36.19,903.7916887999999,903.7916887999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.757 kgs
,53812,,CHAIN 1455.020.038.150,SET,15.279,15.279,1,"{""sharedFormula"":""I773""}",1,15.279,EUR(€) ,,699.16704,0.2264068715565288,KABELSCHLEPP ,1.4287584265985993,21.83,21.83,21.83,"{""sharedFormula"":""U773""}",1.144,36.19,903.7916887999999,903.7916887999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.757 kgs
,53811,,CHAIN 1455.020.038.125,SET,15.279,15.279,1,"{""sharedFormula"":""I773""}",1,15.279,EUR(€) ,,699.16704,0.2264068715565288,KABELSCHLEPP ,1.4287584265985993,21.83,21.83,21.83,"{""sharedFormula"":""U773""}",1.144,36.19,903.7916887999999,903.7916887999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.757 kgs
,53810,,CHAIN 1455.020.038.095,SET,15.279,15.279,1,"{""sharedFormula"":""I773""}",1,15.279,EUR(€) ,,699.16704,0.2264068715565288,KABELSCHLEPP ,1.4287584265985993,21.83,21.83,21.83,"{""sharedFormula"":""U773""}",1.144,36.19,903.7916887999999,903.7916887999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.757 kgs
,53809,,CHAIN 1455.020.038.065,SET,15.279,15.279,1,"{""sharedFormula"":""I773""}",1,15.279,EUR(€) ,,699.16704,0.2264068715565288,KABELSCHLEPP ,1.4287584265985993,21.83,21.83,21.83,"{""sharedFormula"":""U773""}",1.144,36.19,903.7916887999999,903.7916887999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.757 kgs
,53808,,CHAIN 1455.020.038.052,SET,15.279,15.279,1,"{""sharedFormula"":""I773""}",1,15.279,EUR(€) ,,699.16704,0.2264068715565288,KABELSCHLEPP ,1.4287584265985993,21.83,21.83,21.83,"{""sharedFormula"":""U773""}",1.144,36.19,903.7916887999999,903.7916887999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.755 kgs
,53806,,CHAIN 1455.020.025.200,SET,14.718,14.718,1,"{""sharedFormula"":""I773""}",1,14.718,EUR(€) ,,673.49568,0.2264632808536653,KABELSCHLEPP ,1.4288626172034244,21.03,21.03,21.03,"{""sharedFormula"":""U773""}",1.144,36.19,870.6706007999999,870.6706007999999,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.704 kgs
,53805,,CHAIN 1455.020.025.180,SET,14.718,14.718,1,"{""sharedFormula"":""I773""}",1,14.718,EUR(€) ,,673.49568,0.2264632808536653,KABELSCHLEPP ,1.4288626172034244,21.03,21.03,21.03,"{""sharedFormula"":""U773""}",1.144,36.19,870.6706007999999,870.6706007999999,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.704 kgs
,53804,,CHAIN 1455.020.025.150,SET,14.718,14.718,1,"{""sharedFormula"":""I773""}",1,14.718,EUR(€) ,,673.49568,0.2264632808536653,KABELSCHLEPP ,1.4288626172034244,21.03,21.03,21.03,"{""sharedFormula"":""U773""}",1.144,36.19,870.6706007999999,870.6706007999999,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.704 kgs
,53803,,CHAIN 1455.020.025.125,SET,14.718,14.718,1,"{""sharedFormula"":""I773""}",1,14.718,EUR(€) ,,673.49568,0.2264632808536653,KABELSCHLEPP ,1.4288626172034244,21.03,21.03,21.03,"{""sharedFormula"":""U773""}",1.144,36.19,870.6706007999999,870.6706007999999,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.704 kgs
,53802,,CHAIN 1455.020.025.095,SET,14.718,14.718,1,"{""sharedFormula"":""I773""}",1,14.718,EUR(€) ,,673.49568,0.2264632808536653,KABELSCHLEPP ,1.4288626172034244,21.03,21.03,21.03,"{""sharedFormula"":""U773""}",1.144,36.19,870.6706007999999,870.6706007999999,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.704 kgs
,53801,,CHAIN 1455.020.025.065,SET,14.718,14.718,1,"{""sharedFormula"":""I773""}",1,14.718,EUR(€) ,,673.49568,0.2264632808536653,KABELSCHLEPP ,1.4288626172034244,21.03,21.03,21.03,"{""sharedFormula"":""U773""}",1.144,36.19,870.6706007999999,870.6706007999999,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.704 kgs
,53800,,CHAIN 1455.020.025.052,SET,14.718,14.718,1,"{""sharedFormula"":""I773""}",1,14.718,EUR(€) ,,673.49568,0.2264632808536653,KABELSCHLEPP ,1.4288626172034244,21.03,21.03,21.03,"{""sharedFormula"":""U773""}",1.144,36.19,870.6706007999999,870.6706007999999,"{""sharedFormula"":""Z773""}",,TKG,,,weight 0.704 kgs
,51386,,CHAIN 0665.050.175.300,SET,39.226,39.226,1,"{""sharedFormula"":""I773""}",1,39.226,EUR(€) ,,1794.9817600000003,0.28159696602644624,KABELSCHLEPP ,1.5385203691429155,60.35,60.35,60.35,"{""sharedFormula"":""U773""}",1.144,36.19,2498.5720759999995,2498.5720759999995,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.58 kgs
,51385,,CHAIN 0665.050.175.250,SET,39.226,39.226,1,"{""sharedFormula"":""I773""}",1,39.226,EUR(€) ,,1794.9817600000003,0.28159696602644624,KABELSCHLEPP ,1.5385203691429155,60.35,60.35,60.35,"{""sharedFormula"":""U773""}",1.144,36.19,2498.5720759999995,2498.5720759999995,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.58 kgs
,51384,,CHAIN 0665.050.175.200,SET,39.226,39.226,1,"{""sharedFormula"":""I773""}",1,39.226,EUR(€) ,,1794.9817600000003,0.28159696602644624,KABELSCHLEPP ,1.5385203691429155,60.35,60.35,60.35,"{""sharedFormula"":""U773""}",1.144,36.19,2498.5720759999995,2498.5720759999995,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.58 kgs
,51383,,CHAIN 0665.050.175.140,SET,39.226,39.226,1,"{""sharedFormula"":""I773""}",1,39.226,EUR(€) ,,1794.9817600000003,0.28159696602644624,KABELSCHLEPP ,1.5385203691429155,60.35,60.35,60.35,"{""sharedFormula"":""U773""}",1.144,36.19,2498.5720759999995,2498.5720759999995,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.58 kgs
,51382,,CHAIN 0665.050.175.120,SET,39.226,39.226,1,"{""sharedFormula"":""I773""}",1,39.226,EUR(€) ,,1794.9817600000003,0.28159696602644624,KABELSCHLEPP ,1.5385203691429155,60.35,60.35,60.35,"{""sharedFormula"":""U773""}",1.144,36.19,2498.5720759999995,2498.5720759999995,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.58 kgs
,51381,,CHAIN 0665.050.175.100,SET,39.226,39.226,1,"{""sharedFormula"":""I773""}",1,39.226,EUR(€) ,,1794.9817600000003,0.28159696602644624,KABELSCHLEPP ,1.5385203691429155,60.35,60.35,60.35,"{""sharedFormula"":""U773""}",1.144,36.19,2498.5720759999995,2498.5720759999995,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.58 kgs
