,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26
,,,,,,,,,,,,USD,1.16688,38
Category,Part No. ,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New) Make same Price as Standard Price (THB)
=JPY/USD*Mul.","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
A13,5087,RS140-SUP-3-FJL,RS140-SUP-3-FSJL,PC,6420,6420,1,"{""sharedFormula"":""I301""}",0.294,1887.4799999999998,JPY(¥),,561.4120512000001,0.54097,THB DRIVE CHAIN,0.3663551401869159,2352,2352,2352,"{""sharedFormula"":""U312""}",0.52,1,1223.04,,-1,,TC
A13,5045,RS140-SUP-3-MJL,RS140-SUP-3-MSJL,PC,6420,6420,1,"{""sharedFormula"":""I301""}",0.294,1887.4799999999998,JPY(¥),,561.4120512000001,0.54097,THB DRIVE CHAIN,0.3663551401869159,2352,2352,2352,"{""sharedFormula"":""U312""}",0.52,1,1223.04,,-1,,TC
A13,0045,,RS140-SUP-3-RP,LINK,3620,3620,1,"{""sharedFormula"":""I301""}",0.294,1064.28,JPY(¥),,316.55944320000003,0.5381121699544764,THB DRIVE CHAIN,0.36408839779005525,1318,1318,1318,"{""sharedFormula"":""U312""}",0.52,1,685.36,,-1,,TC
A13,5088,RS140-SUP-4-FJL,RS140-SUP-4-FSJL,PC,8710,8710,1,"{""sharedFormula"":""I301""}",0.294,2560.74,JPY(¥),,761.6665056,0.54068884289746,THB DRIVE CHAIN,0.3661308840413318,3189,3189,3189,"{""sharedFormula"":""U312""}",0.52,1,1658.28,,-1,,TC
A13,5046,RS140-SUP-4-MJL,RS140-SUP-4-MSJL,PC,8710,8710,1,"{""sharedFormula"":""I301""}",0.294,2560.74,JPY(¥),,761.6665056,0.54068884289746,THB DRIVE CHAIN,0.3661308840413318,3189,3189,3189,"{""sharedFormula"":""U312""}",0.52,1,1658.28,,-1,,TC
A13,0046,,RS140-SUP-4-RP,LINK,4800,4800,1,"{""sharedFormula"":""I301""}",0.294,1411.1999999999998,JPY(¥),,419.74732800000004,0.5408382252559727,THB DRIVE CHAIN,0.36625,1758,1758,1758,"{""sharedFormula"":""U312""}",0.52,1,914.1600000000001,,-1,,TC
A13,5089,RS140-SUP-5-FJL,RS140-SUP-5-FSJL,PC,10900,10900,1,"{""sharedFormula"":""I301""}",0.294,3204.6,JPY(¥),,953.176224,0.5407087947882736,THB DRIVE CHAIN,0.3661467889908257,3991,3991,3991,"{""sharedFormula"":""U312""}",0.52,1,2075.32,,-1,,TC
A13,5047,RS140-SUP-5-MJL,RS140-SUP-5-MSJL,PC,10900,10900,1,"{""sharedFormula"":""I301""}",0.294,3204.6,JPY(¥),,953.176224,0.5407087947882736,THB DRIVE CHAIN,0.3661467889908257,3991,3991,3991,"{""sharedFormula"":""U312""}",0.52,1,2075.32,,-1,,TC
A13,0047,,RS140-SUP-5-RP,LINK,5960,5960,1,"{""sharedFormula"":""I301""}",0.294,1752.24,JPY(¥),,521.1862656000001,0.5414998719121683,THB DRIVE CHAIN,0.3667785234899329,2186,2186,2186,"{""sharedFormula"":""U312""}",0.52,1,1136.72,,-1,,TC
A13,5090,RS140-SUP-6-FJL,RS140-SUP-6-FSJL,PC,13300,13300,1,"{""sharedFormula"":""I301""}",0.294,3910.2,JPY(¥),,1163.0498880000002,0.5418610405571486,THB DRIVE CHAIN,0.3670676691729323,4882,4882,4882,"{""sharedFormula"":""U312""}",0.52,1,2538.64,,-1,,TC
A13,5048,RS140-SUP-6-MJL,RS140-SUP-6-MSJL,PC,13300,13300,1,"{""sharedFormula"":""I301""}",0.294,3910.2,JPY(¥),,1163.0498880000002,0.5418610405571486,THB DRIVE CHAIN,0.3670676691729323,4882,4882,4882,"{""sharedFormula"":""U312""}",0.52,1,2538.64,,-1,,TC
A13,0048,,RS140-SUP-6-RP,LINK,7160,7160,1,"{""sharedFormula"":""I301""}",0.294,2105.04,JPY(¥),,626.1230976,0.54130176,THB DRIVE CHAIN,0.36662011173184356,2625,2625,2625,"{""sharedFormula"":""U312""}",0.52,1,1365,,-1,,TC
A13,5118,RS140-SUP-H-1-FJL,RS140-SUPH-1-FSJL,PC,2080,2080,1,"{""sharedFormula"":""I301""}",0.294,611.52,JPY(¥),,181.89050880000002,0.543355822454308,THB DRIVE CHAIN,0.3682692307692308,766,766,766,"{""sharedFormula"":""U312""}",0.52,1,398.32,,-1,,TC
A13,0118,RS140-SUP-H-1-RP,RS140-SUPH-1-RP,LINK,1300,1300,1,"{""sharedFormula"":""I301""}",0.294,382.2,JPY(¥),,113.68156800000001,0.5397507368421052,THB DRIVE CHAIN,0.36538461538461536,475,475,475,"{""sharedFormula"":""U312""}",0.52,1,247,,-1,,TC
A13,5119,RS140-SUP-H-2-FJL,RS140-SUPH-2-FSJL,PC,5070,5070,1,"{""sharedFormula"":""I301""}",0.294,1490.58,JPY(¥),,443.35811520000004,0.5428355174262735,THB DRIVE CHAIN,0.3678500986193294,1865,1865,1865,"{""sharedFormula"":""U312""}",0.52,1,969.8000000000001,,-1,,TC
A13,0119,RS140-SUP-H-2-RP,RS140-SUPH-2-RP,LINK,3220,3220,1,"{""sharedFormula"":""I301""}",0.294,946.68,JPY(¥),,281.5804992000001,0.544191111111111,THB DRIVE CHAIN,0.368944099378882,1188,1188,1188,"{""sharedFormula"":""U312""}",0.52,1,617.76,,-1,,TC
A13,5120,RS140-SUP-H-3-FJL,RS140-SUPH-3-FSJL,PC,8180,8180,1,"{""sharedFormula"":""I301""}",0.294,2404.92,JPY(¥),,715.3194048,0.5403894954894755,THB DRIVE CHAIN,0.36589242053789733,2993,2993,2993,"{""sharedFormula"":""U312""}",0.52,1,1556.3600000000001,,-1,,TC
A13,0120,RS140-SUP-H-3-RP,RS140-SUPH-3-RP,LINK,5180,5180,1,"{""sharedFormula"":""I301""}",0.294,1522.9199999999998,JPY(¥),,452.9773248,0.5415209263157894,THB DRIVE CHAIN,0.3667953667953668,1900,1900,1900,"{""sharedFormula"":""U312""}",0.52,1,988,,-1,,TC
A11,7012,,RS140-WARIPIN,CASE,2700,2700,1,"{""sharedFormula"":""I301""}",0.355,958.5,JPY(¥),,285.09624,0.3402382671480144,THB DRIVE CHAIN,0.30777777777777776,831,831,831,"{""sharedFormula"":""U312""}",0.52,1,432.12,,-1,,TC
A11,5001,RS15-1-JL,RS15-1-MCJL,PC,139,139,1,"{""sharedFormula"":""I301""}",0.355,49.345,JPY(¥),,14.677176800000002,0.44656196078431365,THB DRIVE CHAIN,0.3669064748201439,51,51,51,"{""sharedFormula"":""U312""}",0.52,1,26.52,,-1,,TC
A11,0001,,RS15-1-RP,LINK,12,12,1,"{""sharedFormula"":""I301""}",0.355,4.26,JPY(¥),,1.2670944000000002,0.39081999999999995,THB DRIVE CHAIN,0.3333333333333333,4,4,4,"{""sharedFormula"":""U312""}",0.52,1,2.08,,-1,,TC
A11,0092,,RS15-1-RP-U,BOX,2520,2520,1,"{""sharedFormula"":""I301""}",0.355,894.5999999999999,JPY(¥),"640 LKS, CHANGED TO PTNET PRICE RS15-1-RP+640L-MCJR",266.089824,0.8076996617812853,THB DRIVE CHAIN,1.055952380952381,2661,2661,2661,"{""sharedFormula"":""U312""}",0.52,1,1383.72,,-1,,TC
A11,6112,,RS160-3-2POL,PC,29800,29800,1,,0.288,8582.4,JPY(¥),,2552.749056,0.5507748169838946,THB DRIVE CHAIN,0.36671140939597313,10928,10928,10928,"{""sharedFormula"":""U312""}",0.52,1,5682.56,,-1,,TC
A11,0061,,RS160-3-CP,LINK,4930,4930,1,"{""sharedFormula"":""I353""}",0.355,1750.1499999999999,JPY(¥),"*In case of order in FT, please utilize 'TSL Chain Price for 10ft box' file",520.564616,0.4472193263390392,THB DRIVE CHAIN,0.367342799188641,1811,1811,1811,"{""sharedFormula"":""U312""}",0.52,1,941.72,,-1,,TC
A11,5057,RS160-3-JL,RS160-3-MWJL,PC,8450,8450,1,"{""sharedFormula"":""I353""}",0.288,2433.6,JPY(¥),,723.8499840000001,0.5483390006489293,THB DRIVE CHAIN,0.3647337278106509,3082,3082,3082,"{""sharedFormula"":""U312""}",0.52,1,1602.64,,-1,,TC
A13,5106,RS240-SUP-4-FJL,RS240-SUP-4-FSJL,PC,60900,60900,1,,0.294,17904.6,JPY(¥),,5325.544224,0.5389235008103728,THB DRIVE CHAIN,0.36472906403940886,22212,22212,22212,,0.52,1,11550.24,,-1,,TC
A13,5064,RS240-SUP-4-MJL,RS240-SUP-4-MSJL,PC,60900,60900,1,"{""sharedFormula"":""I356""}",0.294,17904.6,JPY(¥),,5325.544224,0.5389235008103728,THB DRIVE CHAIN,0.36472906403940886,22212,22212,22212,"{""sharedFormula"":""U356""}",0.52,1,11550.24,,-1,,TC
A13,0064,,RS240-SUP-4-RP,LINK,35300,35300,1,"{""sharedFormula"":""I356""}",0.294,10378.199999999999,JPY(¥),,3086.891808,0.5414898895497027,THB DRIVE CHAIN,0.36677053824362604,12947,12947,12947,"{""sharedFormula"":""U356""}",0.52,1,6732.4400000000005,,-1,,TC
A13,5107,RS240-SUP-5-FJL,RS240-SUP-5-FSJL,PC,72400,72400,1,"{""sharedFormula"":""I356""}",0.294,21285.6,JPY(¥),,6331.188864,0.5413657588428071,THB DRIVE CHAIN,0.366671270718232,26547,26547,26547,"{""sharedFormula"":""U356""}",0.52,1,13804.44,,-1,,TC
A13,5065,RS240-SUP-5-MJL,RS240-SUP-5-MSJL,PC,72400,72400,1,"{""sharedFormula"":""I356""}",0.294,21285.6,JPY(¥),,6331.188864,0.5413657588428071,THB DRIVE CHAIN,0.366671270718232,26547,26547,26547,"{""sharedFormula"":""U356""}",0.52,1,13804.44,,-1,,TC
A13,0065,,RS240-SUP-5-RP,LINK,44000,44000,1,"{""sharedFormula"":""I356""}",0.294,12936,JPY(¥),,3847.6838400000006,0.5402676607642124,THB DRIVE CHAIN,0.36579545454545453,16095,16095,16095,"{""sharedFormula"":""U356""}",0.52,1,8369.4,,-1,,TC
A13,5108,RS240-SUP-6-FJL,RS240-SUP-6-FSJL,PC,87100,87100,1,"{""sharedFormula"":""I356""}",0.294,25607.399999999998,JPY(¥),,7616.665056000001,0.5407176470588234,THB DRIVE CHAIN,0.36615384615384616,31892,31892,31892,"{""sharedFormula"":""U356""}",0.52,1,16583.84,,-1,,TC
A13,5066,RS240-SUP-6-MJL,RS240-SUP-6-MSJL,PC,87100,87100,1,"{""sharedFormula"":""I356""}",0.294,25607.399999999998,JPY(¥),,7616.665056000001,0.5407176470588234,THB DRIVE CHAIN,0.36615384615384616,31892,31892,31892,"{""sharedFormula"":""U356""}",0.52,1,16583.84,,-1,,TC
A13,0066,,RS240-SUP-6-RP,LINK,53100,53100,1,"{""sharedFormula"":""I356""}",0.294,15611.4,JPY(¥),,4643.454816,0.5415954414784394,THB DRIVE CHAIN,0.36685499058380416,19480,19480,19480,"{""sharedFormula"":""U356""}",0.52,1,10129.6,,-1,,TC
A13,5127,RS240-SUP-H-1-FJL,RS240-SUPH-1-FSJL,PC,15300,15300,1,"{""sharedFormula"":""I356""}",0.294,4498.2,JPY(¥),,1337.944608,0.5396367149758454,THB DRIVE CHAIN,0.3652941176470588,5589,5589,5589,"{""sharedFormula"":""U356""}",0.52,1,2906.28,,-1,,TC
A13,0127,RS240-SUP-H-1-RP,RS240-SUPH-1-RP,LINK,9510,9510,1,"{""sharedFormula"":""I356""}",0.294,2795.94,JPY(¥),,831.6243936000001,0.5428022641509433,THB DRIVE CHAIN,0.36782334384858045,3498,3498,3498,"{""sharedFormula"":""U356""}",0.52,1,1818.96,,-1,,TC
A13,5128,RS240-SUP-H-2-FJL,RS240-SUPH-2-FSJL,PC,33600,33600,1,"{""sharedFormula"":""I356""}",0.294,9878.4,JPY(¥),,2938.2312960000004,0.5403900439238652,THB DRIVE CHAIN,0.36589285714285713,12294,12294,12294,"{""sharedFormula"":""U356""}",0.52,1,6392.88,,-1,,TC
A13,0128,RS240-SUP-H-2-RP,RS240-SUPH-2-RP,LINK,23800,23800,1,"{""sharedFormula"":""I356""}",0.294,6997.2,JPY(¥),,2081.2471680000003,0.541535120274914,THB DRIVE CHAIN,0.3668067226890756,8730,8730,8730,"{""sharedFormula"":""U356""}",0.52,1,4539.6,,-1,,TC
A13,5129,RS240-SUP-H-3-FJL,RS240-SUPH-3-FSJL,PC,53800,53800,1,"{""sharedFormula"":""I356""}",0.294,15817.199999999999,JPY(¥),,4704.667968000001,0.5397579407874656,THB DRIVE CHAIN,0.3653903345724907,19658,19658,19658,"{""sharedFormula"":""U356""}",0.52,1,10222.16,,-1,,TC
A13,0129,RS240-SUP-H-3-RP,RS240-SUPH-3-RP,LINK,38000,38000,1,"{""sharedFormula"":""I356""}",0.294,11172,JPY(¥),,3322.999680000001,0.5440650684931506,THB DRIVE CHAIN,0.3688421052631579,14016,14016,14016,"{""sharedFormula"":""U356""}",0.52,1,7288.320000000001,,-1,,TC
A11,6177,,RS24B-1-2POL,PC,2960,2960,1,"{""sharedFormula"":""I356""}",0.311,920.56,JPY(¥),,273.81136640000005,0.5182430741079597,THB DRIVE CHAIN,0.36925675675675673,1093,1093,1093,"{""sharedFormula"":""U356""}",0.52,1,568.36,,-1,,TC
A11,6178,,RS24B-2-2POL,PC,6360,6360,1,"{""sharedFormula"":""I356""}",0.311,1977.96,JPY(¥),,588.3244224000001,0.5189655102040815,THB DRIVE CHAIN,0.36981132075471695,2352,2352,2352,"{""sharedFormula"":""U356""}",0.52,1,1223.04,,-1,,TC
A11,6179,,RS24B-3-2POL,PC,9620,9620,1,"{""sharedFormula"":""I356""}",0.311,2991.82,JPY(¥),,889.8869408000002,0.517393953750705,THB DRIVE CHAIN,0.3686070686070686,3546,3546,3546,"{""sharedFormula"":""U356""}",0.52,1,1843.92,,-1,,TC
A11,5111,RS24B-3-JL,RS24B-3-MWJL,PC,3290,3290,1,"{""sharedFormula"":""I356""}",0.311,1023.1899999999999,JPY(¥),,304.3376336,0.5261014736842106,THB DRIVE CHAIN,0.37537993920972645,1235,1235,1235,"{""sharedFormula"":""U356""}",0.52,1,642.2,,-1,,TC
A11,6152,,RS24B-3-OL,PC,6840,6840,1,"{""sharedFormula"":""I356""}",0.311,2127.24,JPY(¥),,632.7262656,0.5213291581431944,THB DRIVE CHAIN,0.3716374269005848,2542,2542,2542,"{""sharedFormula"":""U356""}",0.52,1,1321.8400000000001,,-1,,TC
A11,0154,,RS24B-3-RP,LINK,2400,2400,1,"{""sharedFormula"":""I356""}",0.311,746.4,JPY(¥),,222.009216,0.5208296296296296,THB DRIVE CHAIN,0.37125,891.0000000000001,891.0000000000001,891,1.275946551308822e-16,0.52,1,463.32000000000005,,-1,,TC
A12,5025,RS24B-LM-1-JL,RS24B-LM-1-MWJL,PC,2670,2670,1,,0.35,934.4999999999999,JPY(¥),,277.95768,0.4855303176130895,THB DRIVE CHAIN,0.3891385767790262,1039,1039,1039,"{""sharedFormula"":""U356""}",0.52,1,540.28,,-1,,TC
A12,6020,,RS24B-LM-1-OL,PC,4270,4270,1,"{""sharedFormula"":""I377""}",0.35,1494.5,JPY(¥),,444.52408,0.48222047244094485,THB DRIVE CHAIN,0.3866510538641686,1651,1651,1651,"{""sharedFormula"":""U356""}",0.52,1,858.52,,-1,,TC
A12,0025,RS24B-LM-1,RS24B-LM-1-RP,LINK,1810,1810,1,"{""sharedFormula"":""I377""}",0.35,633.5,JPY(¥),,188.42824000000002,0.48307845934379456,THB DRIVE CHAIN,0.38729281767955803,701,701,701,"{""sharedFormula"":""U356""}",0.52,1,364.52000000000004,,-1,,TC
A12,5026,RS24B-LM-2-JL,RS24B-LM-2-MWJL,PC,5980,5980,1,"{""sharedFormula"":""I377""}",0.35,2093,JPY(¥),,622.5419200000001,0.48441171403962097,THB DRIVE CHAIN,0.3882943143812709,2322,2322,2322,"{""sharedFormula"":""U356""}",0.52,1,1207.44,,-1,,TC
A12,6021,,RS24B-LM-2-OL,PC,9870,9870,1,"{""sharedFormula"":""I377""}",0.35,3454.5,JPY(¥),,1027.50648,0.4850211102423769,THB DRIVE CHAIN,0.38875379939209725,3837,3837,3837,"{""sharedFormula"":""U356""}",0.52,1,1995.24,,-1,,TC
A12,0026,RS24B-LM-2,RS24B-LM-2-RP,LINK,4330,4330,1,"{""sharedFormula"":""I377""}",0.35,1515.5,JPY(¥),,450.7703200000001,0.48431528851873873,THB DRIVE CHAIN,0.38822170900692843,1681,1681,1681,"{""sharedFormula"":""U356""}",0.52,1,874.12,,-1,,TC
A11,6074,,RS25-2-2POL,PC,614,614,1,"{""sharedFormula"":""I377""}",0.355,217.97,JPY(¥),,64.8329968,0.4625912068965517,THB DRIVE CHAIN,0.3778501628664495,232,232,232,"{""sharedFormula"":""U356""}",0.52,1,120.64,,-1,,TC
A11,6075,,RS25-3-2POL,PC,1080,1080,1,"{""sharedFormula"":""I377""}",0.355,383.4,JPY(¥),,114.03849600000001,0.45984039408866995,THB DRIVE CHAIN,0.37592592592592594,406,406,406,,0.52,1,211.12,,-1,,TC
A11,5005,RS25-3-JL,RS25-3-MCJL,PC,433,433,1,"{""sharedFormula"":""I377""}",0.355,153.715,JPY(¥),,45.7209896,0.4538821118012422,THB DRIVE CHAIN,0.371824480369515,161,161,161,"{""sharedFormula"":""U384""}",0.52,1,83.72,,-1,,TC
A11,0005,,RS25-3-RP,LINK,307,307,1,"{""sharedFormula"":""I377""}",0.355,108.985,JPY(¥),,32.4164984,0.45791808695652175,THB DRIVE CHAIN,0.3745928338762215,115,115,115,"{""sharedFormula"":""U384""}",0.52,1,59.800000000000004,,-1,,TC
A11,0096,,RS25-3-RP-U,BOX,44800,44800,1,"{""sharedFormula"":""I377""}",0.355,15904,JPY(¥),"480 LKS, CHANGED TO PTNET PRICE RS25-3-RP+480L-MCJR-T",4730.485760000001,0.8195809765578518,THB DRIVE CHAIN,1.1254910714285715,50422.00000000001,50422.00000000001,50422,1.4430124973589755e-16,0.52,1,26219.440000000006,,-1,,TC
A14,6021,,RS25-NP-1-2POL,PC,502,502,1,"{""sharedFormula"":""I377""}",0.328,164.656,JPY(¥),,48.97528064000001,0.5042987789473683,THB DRIVE CHAIN,0.3784860557768924,190,190,190,"{""sharedFormula"":""U384""}",0.52,1,98.8,,-1,,TC
A14,5022,RS25-NP-1-JL,RS25-NP-1-MCJL,PC,217,217,1,"{""sharedFormula"":""I377""}",0.328,71.176,JPY(¥),,21.170589440000004,0.503504,THB DRIVE CHAIN,0.3778801843317972,82,82,82,"{""sharedFormula"":""U384""}",0.52,1,42.64,,-1,,TC
A14,0076,RS25-NP-1,RS25-NP-1-RP,LINK,22,22,1,"{""sharedFormula"":""I377""}",0.328,7.216,JPY(¥),,2.1463270400000005,0.5413831111111109,THB DRIVE CHAIN,0.4090909090909091,9,9,9,"{""sharedFormula"":""U384""}",0.52,1,4.68,,-1,,TC
A14,0022,RS25-NP-1-U,RS25-NP-1-RP-U,BOX,3530,3530,1,"{""sharedFormula"":""I377""}",0.328,1157.8400000000001,JPY(¥),"480 LKS, CHANGED TO PTNET PRICE RS25-NP-1-RP+480L-MCJR-T",344.38792960000006,0.8340555048859934,THB DRIVE CHAIN,1.1305949008498584,3991,3991,3991,"{""sharedFormula"":""U384""}",0.52,1,2075.32,,-1,,TC
A14,5044,RS25-PC-1-JL,RS25-PC-1-MCJL,PC,280,280,1,"{""sharedFormula"":""I377""}",0.344,96.32,JPY(¥),,28.649420800000005,0.5036482882882882,THB DRIVE CHAIN,0.3964285714285714,111,111,111,"{""sharedFormula"":""U384""}",0.52,1,57.72,,-1,,TC
A14,0201,,RS25-PC-1-RP,LINK,39,39,1,"{""sharedFormula"":""I377""}",0.344,13.415999999999999,JPY(¥),,3.99045504,0.520378,THB DRIVE CHAIN,0.41025641025641024,16,16,16,"{""sharedFormula"":""U384""}",0.52,1,8.32,,-1,,TC
A14,0051,RS25-PC-1-U,RS25-PC-1-RP-U,BOX,6240,6240,1,"{""sharedFormula"":""I377""}",0.344,2146.56,JPY(¥),"480 LKS, CHANGED TO PTNET PRICE RS25-PC-1-RP+480L-MCJR-T",638.4728064000001,0.8352124117568112,THB DRIVE CHAIN,1.194070512820513,7451.000000000001,7451.000000000001,7451,1.220634413867841e-16,0.52,1,3874.5200000000004,,-1,,TC
A14,6001,,RS25-SS-1-2POL,PC,771,771,1,"{""sharedFormula"":""I377""}",0.344,265.224,JPY(¥),,78.88822656,0.5025963016393442,THB DRIVE CHAIN,0.3955901426718547,305,305,305,"{""sharedFormula"":""U384""}",0.52,1,158.6,,-1,,TC
A14,5002,RS25-SS-1-JL,RS25-SS-1-MCJL,PC,280,280,1,"{""sharedFormula"":""I377""}",0.344,96.32,JPY(¥),,28.649420800000005,0.5036482882882882,THB DRIVE CHAIN,0.3964285714285714,111,111,111,"{""sharedFormula"":""U384""}",0.52,1,57.72,,-1,,TC
A14,0202,,RS25-SS-1-RP,LINK,44,44,1,"{""sharedFormula"":""I377""}",0.344,15.136,JPY(¥),,4.50205184,0.4907181176470588,THB DRIVE CHAIN,0.38636363636363635,17,17,17,"{""sharedFormula"":""U384""}",0.52,1,8.84,,-1,,TC
A14,0002,RS25-SS-1-U,RS25-SS-1-RP-U,BOX,7040,7040,1,"{""sharedFormula"":""I377""}",0.344,2421.7599999999998,JPY(¥),"480 LKS, CHANGED TO PTNET PRICE RS25-SS-1-RP+480L-MCJR-T",720.3282944000001,0.8340027896944278,THB DRIVE CHAIN,1.1853693181818181,8345,8345,8345,"{""sharedFormula"":""U384""}",0.52,1,4339.400000000001,,-1,,TC
A14,5063,RS25-SS-2-JL,RS25-SS-2-MCJL,PC,609,609,1,"{""sharedFormula"":""I377""}",0.344,209.49599999999998,JPY(¥),,62.31249024,0.561056,THB DRIVE CHAIN,0.4482758620689655,273,273,273,"{""sharedFormula"":""U384""}",0.52,1,141.96,,-1,,TC
A11,6180,,RS28B-1-2POL,PC,4270,4270,1,"{""sharedFormula"":""I377""}",0.311,1327.97,JPY(¥),,394.9913968000001,0.519241240506329,THB DRIVE CHAIN,0.3700234192037471,1580,1580,1580,"{""sharedFormula"":""U384""}",0.52,1,821.6,,-1,,TC
A11,5112,RS28B-1-JL,RS28B-1-MWJL,PC,1590,1590,1,"{""sharedFormula"":""I377""}",0.311,494.49,JPY(¥),,147.08110560000003,0.5189655102040815,THB DRIVE CHAIN,0.36981132075471695,588,588,588,"{""sharedFormula"":""U384""}",0.52,1,305.76,,-1,,TC
A11,6153,,RS28B-1-OL,PC,3000,3000,1,"{""sharedFormula"":""I377""}",0.311,933,JPY(¥),,277.51152,0.5222238137869293,THB DRIVE CHAIN,0.37233333333333335,1117,1117,1117,"{""sharedFormula"":""U384""}",0.52,1,580.84,,-1,,TC
A11,0204,,RS28B-1-RP,LINK,1040,1040,1,"{""sharedFormula"":""I377""}",0.311,323.44,JPY(¥),,96.20399360000002,0.5169512271540468,THB DRIVE CHAIN,0.3682692307692308,383,383,383,"{""sharedFormula"":""U384""}",0.52,1,199.16,,-1,,TC
A11,0155,,RS28B-1-RP-U,BOX,70720,70720,1,"{""sharedFormula"":""I377""}",0.311,21993.92,JPY(¥),,6541.871564800001,0.5170254054054054,THB DRIVE CHAIN,0.36832579185520364,26048,26048,26048,"{""sharedFormula"":""U384""}",0.52,1,13544.960000000001,,-1,,TC
A11,6181,,RS28B-2-2POL,PC,9160,9160,1,"{""sharedFormula"":""I377""}",0.311,2848.7599999999998,JPY(¥),,847.3351744,0.5186142629246676,THB DRIVE CHAIN,0.3695414847161572,3385,3385,3385,"{""sharedFormula"":""U384""}",0.52,1,1760.2,,-1,,TC
A11,5113,RS28B-2-JL,RS28B-2-MWJL,PC,3220,3220,1,"{""sharedFormula"":""I377""}",0.311,1001.42,JPY(¥),,297.8623648000001,0.5226564666666665,THB DRIVE CHAIN,0.37267080745341613,1200,1200,1200,"{""sharedFormula"":""U384""}",0.52,1,624,,-1,,TC
A11,6154,,RS28B-2-OL,PC,6670,6670,1,"{""sharedFormula"":""I377""}",0.311,2074.37,JPY(¥),,617.0006128,0.5186451764705882,THB DRIVE CHAIN,0.3695652173913043,2465,2465,2465,"{""sharedFormula"":""U384""}",0.52,1,1281.8,,-1,,TC
A11,0156,,RS28B-2-RP,LINK,2290,2290,1,"{""sharedFormula"":""I377""}",0.311,712.1899999999999,JPY(¥),,211.8337936,0.5167583867141162,THB DRIVE CHAIN,0.3681222707423581,843,843,843,"{""sharedFormula"":""U384""}",0.52,1,438.36,,-1,,TC
A11,6182,,RS28B-3-2POL,PC,13500,13500,1,"{""sharedFormula"":""I377""}",0.311,4198.5,JPY(¥),,1248.8018400000003,0.5192108108108107,THB DRIVE CHAIN,0.37,4995,4995,4995,"{""sharedFormula"":""U384""}",0.52,1,2597.4,,-1,,TC
A11,5114,RS28B-3-JL,RS28B-3-MWJL,PC,4760,4760,1,"{""sharedFormula"":""I377""}",0.311,1480.36,JPY(¥),,440.31827840000005,0.518335654152446,THB DRIVE CHAIN,0.369327731092437,1758,1758,1758,"{""sharedFormula"":""U384""}",0.52,1,914.1600000000001,,-1,,TC
A11,6155,,RS28B-3-OL,PC,10000,10000,1,"{""sharedFormula"":""I377""}",0.311,3110,JPY(¥),,925.0384000000001,0.519989206691851,THB DRIVE CHAIN,0.3706,3706,3706,3706,"{""sharedFormula"":""U384""}",0.52,1,1927.1200000000001,,-1,,TC
A11,0157,,RS28B-3-RP,LINK,3420,3420,1,"{""sharedFormula"":""I377""}",0.311,1063.62,JPY(¥),,316.3631328,0.5167667672756155,THB DRIVE CHAIN,0.36812865497076025,1259,1259,1259,"{""sharedFormula"":""U384""}",0.52,1,654.6800000000001,,-1,,TC
A11,6183,,RS32B-1-2POL,PC,6110,6110,1,"{""sharedFormula"":""I377""}",0.311,1900.21,JPY(¥),,565.1984624000002,0.5184226318121399,THB DRIVE CHAIN,0.36939443535188216,2257,2257,2257,"{""sharedFormula"":""U384""}",0.52,1,1173.64,,-1,,TC
A11,5115,RS32B-1-JL,RS32B-1-MWJL,PC,2240,2240,1,"{""sharedFormula"":""I377""}",0.311,696.64,JPY(¥),,207.20860160000004,0.5175810169491525,THB DRIVE CHAIN,0.36875,826,826,826,"{""sharedFormula"":""U384""}",0.52,1,429.52000000000004,,-1,,TC
A11,6156,,RS32B-1-OL,PC,4710,4710,1,"{""sharedFormula"":""I377""}",0.311,1464.81,JPY(¥),,435.6930864000001,0.5184647586206895,THB DRIVE CHAIN,0.36942675159235666,1739.9999999999998,1739.9999999999998,1740,1.3067452611680003e-16,0.52,1,904.8,,-1,,TC
A11,0205,,RS32B-1-RP,LINK,1300,1300,1,"{""sharedFormula"":""I377""}",0.311,404.3,JPY(¥),,120.25499200000002,0.5182091666666666,THB DRIVE CHAIN,0.36923076923076925,480,480,480,"{""sharedFormula"":""U384""}",0.52,1,249.60000000000002,,-1,,TC
A11,0158,,RS32B-1-RP-U,BOX,78000,78000,1,"{""sharedFormula"":""I377""}",0.311,24258,JPY(¥),,7215.2995200000005,0.5180752986940818,THB DRIVE CHAIN,0.36912820512820516,28792.000000000004,28792.000000000004,28792,1.2635380685925648e-16,0.52,1,14971.840000000002,,-1,,TC
