,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26
,,,,,,,,,,,,USD
Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
G31,0466,,RF03075S8T-BWN,PC,15600,15600,1,"{""sharedFormula"":""I5""}",0.489,7628.4,JPY(¥),,2268.991296,0.38256052073015423,THB SPROCKET,0.4530128205128205,7067,7067,7067,"{""sharedFormula"":""U5""}",0.52,1,3674.84,3674.84,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0529,,RF03075S8T-BWQ,PC,18600,18600,1,"{""sharedFormula"":""I5""}",0.489,9095.4,JPY(¥),,2705.335776,0.38189749316858745,THB SPROCKET,0.4525268817204301,8417,8417,8417,"{""sharedFormula"":""U5""}",0.52,1,4376.84,4376.84,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0592,,RF03075S8T-CWN,PC,22800,22800,1,"{""sharedFormula"":""I5""}",0.489,11149.199999999999,JPY(¥),,3316.218048,0.38691190155739275,THB SPROCKET,0.4562280701754386,10402,10402,10402,"{""sharedFormula"":""U5""}",0.52,1,5409.04,5409.04,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0655,,RF03075S8T-CWQ,PC,27600,27600,1,"{""sharedFormula"":""I5""}",0.489,13496.4,JPY(¥),,4014.3692160000005,0.38072029520295203,THB SPROCKET,0.45166666666666666,12466,12466,12466,"{""sharedFormula"":""U5""}",0.52,1,6482.320000000001,6482.320000000001,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0247,,RF03100F10T-BWN,PC,24200,24200,1,"{""sharedFormula"":""I5""}",0.489,11833.8,JPY(¥),,3519.8454720000004,0.38228384741741184,THB SPROCKET,0.4528099173553719,10958,10958,10958,"{""sharedFormula"":""U5""}",0.52,1,5698.16,5698.16,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0303,,RF03100F10T-BWQ,PC,29200,29200,1,"{""sharedFormula"":""I5""}",0.489,14278.8,JPY(¥),,4247.0862720000005,0.3803600940748046,THB SPROCKET,0.4514041095890411,13181,13181,13181,"{""sharedFormula"":""U5""}",0.52,1,6854.12,6854.12,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0359,,RF03100F10T-CWN,PC,28000,28000,1,"{""sharedFormula"":""I5""}",0.489,13692,JPY(¥),,4072.5484800000004,0.379657504950495,THB SPROCKET,0.45089285714285715,12625,12625,12625,"{""sharedFormula"":""U5""}",0.52,1,6565,6565,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0415,,RF03100F10T-CWQ,PC,34000,34000,1,"{""sharedFormula"":""I5""}",0.489,16626,JPY(¥),,4945.237440000001,0.3826232147494157,THB SPROCKET,0.4530588235294118,15404.000000000002,15404.000000000002,15404,-1.180855234709073e-16,0.52,1,8010.080000000001,8010.080000000001,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0248,,RF03100F12T-BWN,PC,26600,26600,1,"{""sharedFormula"":""I5""}",0.489,13007.4,JPY(¥),,3868.9210560000006,0.38352532935620176,THB SPROCKET,0.4537218045112782,12069,12069,12069,"{""sharedFormula"":""U5""}",0.52,1,6275.88,6275.88,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0304,,RF03100F12T-BWQ,PC,34000,34000,1,"{""sharedFormula"":""I5""}",0.489,16626,JPY(¥),,4945.237440000001,0.38581296822526473,THB SPROCKET,0.45541176470588235,15484,15484,15484,"{""sharedFormula"":""U5""}",0.52,1,8051.68,8051.68,"{""sharedFormula"":""Z5""}",Added!,TC
