,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26

Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
B21,0044,,RF03075R-DT-3LGA2,LINK,731,731,1,"{""sharedFormula"":""I45""}",0.315,230.26500000000001,JPY(¥),,68.49002160000002,0.09581216670457718,,0.4605414767441862,336.6558195000001,336.6558195000001,336.6558195000001,"{""sharedFormula"":""U45""}",1,0.225,75.74755938750003,75.74755938750003,"{""sharedFormula"":""Z45""}",,TC
B21,0014,,RF03075R-DT-3LK2,LINK,731,731,1,"{""sharedFormula"":""I45""}",0.315,230.26500000000001,JPY(¥),,68.49002160000002,0.2585324261287994,,0.5616105338577291,410.53730024999993,410.53730024999993,410.53730025,1.3846103344615158e-16,1,0.225,92.37089255624998,92.37089255624998,"{""sharedFormula"":""Z45""}",,TC
B21,0034,,RF03075R-DT-3LK3,LINK,796,796,1,"{""sharedFormula"":""I45""}",0.315,250.74,JPY(¥),,74.58010560000002,0.2311171255698054,,0.5415857393216081,431.1022485000001,431.1022485000001,431.1022485000001,"{""sharedFormula"":""U45""}",1,0.225,96.99800591250002,96.99800591250002,"{""sharedFormula"":""Z45""}",,TC
B21,0005,,RF03075R-DT-4LA2,LINK,678,678,1,"{""sharedFormula"":""I45""}",0.315,213.57,JPY(¥),,63.52426080000001,0.3450972501712666,,0.6358440243362833,431.1022485000001,431.1022485000001,431.1022485000001,"{""sharedFormula"":""U45""}",1,0.225,96.99800591250002,96.99800591250002,"{""sharedFormula"":""Z45""}",,TC
B21,0025,,RF03075R-DT-4LA3,LINK,700,700,1,"{""sharedFormula"":""I45""}",0.315,220.5,JPY(¥),,65.58552000000002,0.43470789165687546,,0.7366386225000001,515.6470357500001,515.6470357500001,515.6470357500001,"{""sharedFormula"":""U45""}",1,0.225,116.02058304375002,116.02058304375002,"{""sharedFormula"":""Z45""}",,TC
B21,0015,,RF03075R-DT-4LK2,LINK,711,711,1,"{""sharedFormula"":""I45""}",0.315,223.965,JPY(¥),,66.61614960000001,0.12055054791649032,,0.4734962299578061,336.6558195000001,336.6558195000001,336.6558195000001,"{""sharedFormula"":""U45""}",1,0.225,75.74755938750003,75.74755938750003,"{""sharedFormula"":""Z45""}",,TC
B21,0035,,RF03075R-DT-4LK3,LINK,751,751,1,"{""sharedFormula"":""I45""}",0.315,236.565,JPY(¥),,70.36389360000001,0.12641407061225005,,0.47667434420772314,357.9824325000001,357.9824325000001,357.9824325000001,"{""sharedFormula"":""U45""}",1,0.225,80.54604731250002,80.54604731250002,"{""sharedFormula"":""Z45""}",,TC
B23,0039,,RF03075S-AT,LINK,884,884,1,,0.315,278.46,JPY(¥),,82.8251424,0.41630566339562974,,0.7134144943438915,630.6584130000001,630.6584130000001,630.6584130000001,,1,0.225,141.89814292500003,141.89814292500003,,,TC
B23,0056,,RF03075S-AT-1LGA2,LINK,1700,1700,1,"{""sharedFormula"":""I61""}",0.315,535.5,JPY(¥),,159.27912000000003,-0.07696521683844072,,0.3866568701470589,657.3166792500001,657.3166792500001,657.3166792500001,"{""sharedFormula"":""U61""}",1,0.225,147.89625283125002,147.89625283125002,"{""sharedFormula"":""Z61""}",,TC
B23,0052,,RF03075S-AT-1LK1,LINK,1780,1780,1,,0.315,560.7,JPY(¥),,166.77460800000003,-0.3186428727835184,,0.3157913401685394,562.1085855000001,562.1085855000001,562.1085855000001,,1,0.225,126.47443173750003,126.47443173750003,,,TC
